TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-07-22 19:29:14,091|0|863|30143c02|Pull Request|CJMS|success|972ca31d|Corporate Sim Bulk Registration|Filename: 9bfca618-0474-406a-8621-245120edc06c | MTNA - Core Operations & Management > Search, View, Update, Accept, Reject > Corporate Sim Bulk Registration | ISL-CORE.BULK_CORP_SIM_REQ.TA - Request: ReqMsg{id=3FCCC539A15F43D18AF4792900F981BF, name=BULK_CORP_SIM_REQ, dataObject=String%5B50%5D,trxTypeId=1,instanceId=11000101,companyId=1,formVersion=21.25.17,registrationTypeId=14,username=mirnawc,startRegistrationTime=Tue Jul 22 19:26:41 ICT 2025,endRegistrationTime=Tue Jul 22 19:29:10 ICT 2025,createdDateTime=Tue Jul 22 19:29:10 ICT 2025,map=StringObjectMap%5BMSISDN = 772221559, START_REG_DATE = Tue Jul 22 19:26:43 2025, CORP_NAME = YAHOO, FIRSTNAME = Jebran, COUNTRECORDS = 0, CORP_CERT_IMG = byte%5B7691%5D, SEND_REG_DATE = Tue Jul 22 19:29:10 2025, PROVINCE_ID = Kabul, SYS_SID = 1023964, IDTYPE = 5, TRX_ID = 44E96EEEAE3548A1BBA6921C7CF48F36, LSTTRXSTATUSID = 200,210,405, SYS_REGISTRATION_TYPE_ID = 14, IDNUMBER = 10102, VIEW_CORP_CERT_IMG = byte%5B5102%5D, REGISTRATION_TYPE = Corporate, TRXSTATUSID = 210, TRXID = 3FCCC539A15F43D18AF4792900F981BF, CORP_ID_DOC_IMG = byte%5B5102%5D, SYS_CREATED_DATE_TIME = 2025-07-22 15:13:09.402, SYS_USERNAME = lillycare, UNIQUE_CORP_NO = 520244, CHECK_MAX_DEALER_DONE = NO, SYS_FORM_ID = 14, SYS_UPDATED_DATE_TIME = 2025-07-22 15:13:09.402, %5D ,addRegDatas=String%5B50%5D,trxTypeId=1,map=String%5B50%5D, IMAGE1_IMGLOC = otherDoc.jpg, KIN_FATHERNAME = kinFatherName, MOMO_JOB_POSITION = QA, CONFIRMER_GRANDFATHERNAME = confGrand Pant, CORP_NAME = YAHOO, DISTRICT_ID = muqur, SUBSCRIBERPHOTO1_IMGLOC = subPhoto.jpg, FIRSTNAME = Valid, MOMO_HOUSE_LOCATION = Test, MOMO_WORKSTATUS = , MOMO_OFFICE_PHONE_NO = , MOMO_PLACE_OF_BIRTH = , CONFIRMER_FIRSTNAME = confirmer, LASTNAME = User, CONFIRMER_GENDER = m, IDFRONTSIDE_IMGLOC = idFront.jpg, SERVICE_SUBSCRIPTION = MOBILE_WALLET, NIC_PROVINCE = badghis, PURPOSE_OF_MOMO = Buying, IDCARD_IMGLOC = idPaper.jpg, MOMO_FIRSTNAME = , FATHERNAME = father Father, POLICE_REGISTRATION_FORM_IMGLOC = policeForm.jpg, IDTYPE = 1, MOMO_EMPLOYER_NAME = mt-tech, MOMO_REGISTRATION_FORM_IMGLOC = momoRegForm.jpg, MOMO_TITLE = , CONFIRMER_LASTNAME = lastname, MOMO_RELATIVE_PHONE_NO = , EXPIRYDATE = Sun Dec 29 00:00:00 2069, CONFIRMER_DISTRICT_NUMBER = confirmerDistrictNumber, CONFIRMER_IDBACKSIDE_IMGLOC = confirmerIdBack.jpg, VISA_EXPIRYDATE = Sun Dec 29 00:00:00 2069, KIN_RESIDENT_ADDRESS = Addresskin, CONFIRMER_IDCARD_IMGLOC = confirmerIdCard.jpg, CURRENT_DISTRICT_NUMBER = Batch District, CURRENT_DISTRICT_ID = muqur, REGISTRATION_TYPE = Corporate, MOMO_JOB_ADDRESS = testing, PREFERREDLANGUAGE = en, CURRENT_PROVINCE_ID = badghis, UNIQUE_CORP_NO = 520244, DISTRICT_NUMBER = batchVillage, CURRENT_STREET = batchStreet, NATIONALITY = afg, KIN_FIRSTNAME = kinFirstName, MSISDN = 333333379, CONFIRMER_IDTYPE = 2, NIC_REGISTRATION_NUMBER = 987-434-632, MONTHLY_INCOME = 20000, MOMO_MIDDLENAME = , MOMO_EMAIL = test@yopmail.com, MOMO_FATHERNAME = , MOMO_MARITALSTATUS = , BIRTHDATE = Sun Dec 28 00:00:00 1969, REGISTRATION_FORM_IMGLOC = gsmForm.jpg, SAF_CODE = , CONFIRMER_FORM_IMGLOC = confirmerForm.jpg, CONFIRMER_CONTACT_NO = 0765707045, KIN_RELATION_TYPE = Son, CONFIRMER_EXPIRYDATE = Sun Dec 28 00:00:00 2025, GENDER = f, PROVINCE_ID = badghis, GRANDFATHERNAME = grandFather grandFather, CONFIRMER_IDNUMBER = 123-111-432, ICCID = 3333333333333333379, MOMO_ALT_PHONE_NO = , SAME_AS_PERM_ADDRESS = TRUE, CONFIRMER_FATHERNAME = confFather Pant, STREET = batchStreet, CONFIRMER_BIRTHDATE = Sun Dec 28 00:00:00 1969, KIN_LASTNAME = kinLastName, IDNUMBER = 987-434-632, MOMO_GRANDFATHERNAME = , SOURCE_OF_INCOME = Salary, CITY = muqur, MOMO_LASTNAME = , CONFIRMER_TYPE = idtype, CONFIRMER_PROVINCE_ID = badakhshan, CURRENT_CITY = muqur, CONFIRMER_IDFRONTSIDE_IMGLOC = confirmerIdFront.jpg, BILLINGTYPE = prepaid, VISA_NUMBER = 321-111-321, SUBSCRIPTIONTYPE = afghan, CONFIRMER_DISTRICT_ID = , IDBACKSIDE_IMGLOC = idBack.jpg, %5D ,state=PENDING - MPOS,retries=0,smsRetries=0%5D,AddRegData%5BtrxId=F1129A2FCC574741AEF3E09747711028,trxTypeId=1,map=StringObjectMap%5BCONFIRMER_STREET = CStreet, IMAGE1_IMGLOC = otherDoc1.jpg, KIN_FATHERNAME = kinFatherName, MOMO_JOB_POSITION = QA, CONFIRMER_GRANDFATHERNAME = confGrandPapa, CORP_NAME = YAHOO, DISTRICT_ID = muqur, SUBSCRIBERPHOTO1_IMGLOC = subPhoto1.jpg, FIRSTNAME = Valid, MOMO_HOUSE_LOCATION = Test, MOMO_WORKSTATUS = , MOMO_OFFICE_PHONE_NO = , MOMO_PLACE_OF_BIRTH = , CONFIRMER_FIRSTNAME = conFirst, LASTNAME = User, CONFIRMER_GENDER = f, IDFRONTSIDE_IMGLOC = idFront1.jpg, SERVICE_SUBSCRIPTION = MOBILE_WALLET, NIC_PROVINCE = badghis, PURPOSE_OF_MOMO = Buying, IDCARD_IMGLOC = idPaper1.jpg, MOMO_FIRSTNAME = , FATHERNAME = father Father, POLICE_REGISTRATION_FORM_IMGLOC = policeForm1.jpg, IDTYPE = 1, MOMO_EMPLOYER_NAME = mt-tech, MOMO_REGISTRATION_FORM_IMGLOC = momoRegForm1.jpg, MOMO_TITLE = , CONFIRMER_LASTNAME = confLast, MOMO_RELATIVE_PHONE_NO = , EXPIRYDATE = Sun Dec 29 00:00:00 2069, CONFIRMER_DISTRICT_NUMBER = cDistrictNumber, CONFIRMER_IDBACKSIDE_IMGLOC = confirmerIdBack1.jpg, VISA_EXPIRYDATE = Sun Dec 29 00:00:00 2069, KIN_RESIDENT_ADDRESS = Addresskin, CONFIRMER_IDCARD_IMGLOC = confirmerIdCard1.jpg, CURRENT_DISTRICT_NUMBER = Batch District, CURRENT_DISTRICT_ID = muqur, REGISTRATION_TYPE = Corporate, MOMO_JOB_ADDRESS = testing, PREFERREDLANGUAGE = en, CURRENT_PROVINCE_ID = badghis, UNIQUE_CORP_NO = 520244, DISTRICT_NUMBER = batchVillage, CURRENT_STREET = batchStreet, NATIONALITY = afg, KIN_FIRSTNAME = kinFirstName, MSISDN = 333333380, CONFIRMER_IDTYPE = 2, NIC_REGISTRATION_NUMBER = 987-434-633, MONTHLY_INCOME = 20000, MOMO_MIDDLENAME = , MOMO_EMAIL = test@yopmail.com, MOMO_FATHERNAME = , MOMO_MARITALSTATUS = , BIRTHDATE = Sun Dec 28 00:00:00 1969, REGISTRATION_FORM_IMGLOC = gsmForm1.jpg, SAF_CODE = , CONFIRMER_FORM_IMGLOC = confirmerForm1.jpg, CONFIRMER_CONTACT_NO = 0765707047, KIN_RELATION_TYPE = Mother, CONFIRMER_EXPIRYDATE = Sun Dec 28 00:00:00 2025, GENDER = m, PROVINCE_ID = badghis, GRANDFATHERNAME = grandFather grandFather, CONFIRMER_IDNUMBER = 123-111-432, ICCID = 3333333333333333380, MOMO_ALT_PHONE_NO = , SAME_AS_PERM_ADDRESS = TRUE, CONFIRMER_FATHERNAME = confFather Papa, STREET = batchStreet, CONFIRMER_BIRTHDATE = Sun Dec 28 00:00:00 1969, KIN_LASTNAME = kinLastName, IDNUMBER = 987-434-633, MOMO_GRANDFATHERNAME = , SOURCE_OF_INCOME = Salary, CITY = muqur, MOMO_LASTNAME = , CONFIRMER_TYPE = idtype, CONFIRMER_PROVINCE_ID = badakhshan, CURRENT_CITY = muqur, CONFIRMER_IDFRONTSIDE_IMGLOC = confirmerIdFront1.jpg, BILLINGTYPE = prepaid, VISA_NUMBER = 321-111-321, SUBSCRIPTIONTYPE = afghan, CONFIRMER_DISTRICT_ID = , IDBACKSIDE_IMGLOC = idBack1.jpg, %5D ,state=PENDING - MPOS,retries=0,smsRetries=0%5D},state=PENDING - MPOS,retries=0,localId=0,enableWhiteList=true,checkOccupied=false,smsCount=0%5D, datum=null}
2025-07-22 19:29:14,133|20|0|8d456e13|POJO or JSON?|ROA|POJO|bc255582|Inspect Request|
2025-07-22 19:29:14,152|19|4|1a836dc0|ReqMsg to JSON|PTJ|success|bc255582|Inspect Request|
2025-07-22 19:29:14,156|4|0|cbd50bd8|Store Request Data in Attributes|EJP|matched|bc255582|Inspect Request|
2025-07-22 19:29:14,183|26|0|07f206d4|Set configuration and initial values|UA|success|bc255582|Inspect Request|
2025-07-22 19:29:14,248|15|0|99525c07|Fetch Corporate Bulk ID|ESQLR|pre|6c91ff9e|Store Add Reg Data in DB|
2025-07-22 19:29:14,258|25|10|99525c07|Fetch Corporate Bulk ID|ESQLR|success|6c91ff9e|Store Add Reg Data in DB|
2025-07-22 19:29:14,266|8|1|32456d28|Prepare Insert for Corporate Bulk|RT|success|6c91ff9e|Store Add Reg Data in DB|
2025-07-22 19:29:14,271|0|0|bd3abe1c|ConvertJSONToSQL|CJSONTSQL|sql|6c91ff9e|Store Add Reg Data in DB|
2025-07-22 19:29:14,271|5|1|bd3abe1c|ConvertJSONToSQL|CJSONTSQL|original|6c91ff9e|Store Add Reg Data in DB|
